0 106.465 0.0155112
1 91.3645 0.0480543
2 108.091 0.071432
3 77.6629 0.03238
4 125.808 0.0132962
5 149.307 0.112741
6 89.5348 0.0119991
7 93.6872 0.0082002
8 90.5514 0.0120685
9 99.3073 0.0617298
10 124.606 0.102902
11 156.752 0.17139
12 129.228 0.0222933
13 103.957 0.012855
14 115.682 0.015788
15 93.4026 0.0188136
16 148.605 0.0622886
17 221.635 0.12845
18 74.352 0.0148253
19 124.721 0.123335
20 115.682 0.0280604
21 104.501 0.0581558
22 90.9012 0.00942646
23 91.413 0.00678925
24 123.939 0.0896621
25 92.1598 0.00784744
26 105.282 0.13529
27 100.619 0.00782539
28 120.465 0.0829748
29 95.4116 0.00168828
30 109.316 0.0581586
31 101.353 0.0494679
32 102.039 0.00241256
33 149.504 0.0278508
34 173.327 0.0386372
35 159.254 0.0654524
36 107.416 0.0696722
37 115.511 0.0554868
38 85.2455 0.00800955
39 93.1683 0.0141881
40 132.811 0.0144395
41 82.6648 0.00556706
42 85.8372 0.0113293
43 91.5414 0.00244765
44 76.3548 0.0159612
45 85.8142 0.00481766
46 120.054 0.0568333
47 123.991 0.132192
48 78.008 0.0187325
49 84.4444 0.00513722
50 142.694 0.09475
51 126.656 0.0405486
52 115.399 0.0413944
53 87.8798 0.0401009
54 84.9537 0.017111
55 96.3377 0.0261903
56 113.907 0.00538893
57 101.869 0.00357548
58 78.6086 0.0114109
59 178.713 0.105035
60 108.765 0.0746564
61 104.034 0.019445
62 94.2282 0.00599314
63 111.129 0.0712252
64 88.5397 0.0226025
65 141.453 0.0503312
66 128.76 0.0506105
67 81.923 0.00552584
68 140.877 0.0489486
69 95.789 0.0206821
70 84.8765 0.0120179
71 127.689 0.0343672
72 93.4389 0.0238121
73 133.571 0.0955667
74 87.4975 0.0107447
75 79.5808 0.00797478
76 97.4829 0.00167736
77 132.756 0.0246126
78 91.755 0.0304089
79 93.6233 0.0104259
80 165.563 0.181587
81 82.3485 0.0109904
82 86.9735 0.0229581
83 231.434 0.0841528
84 100.754 0.0818142
85 99.9244 0.0158528
86 88.4478 0.0301298
87 100.372 0.000685949
88 140.554 0.062814
89 164.109 0.0531889
90 148.41 0.0370479
91 87.4675 0.0131841
92 102.812 0.021638
93 113.416 0.0101457
94 72.1069 0.0256117
95 95.142 0.0380336
96 96.3307 0.043233
97 105.348 0.0069678
98 105.518 0.0289056
99 99.1537 0.000419349
100 134.596 0.109348
101 121.731 0.1093
102 126.713 0.0913845
103 96.8039 0.0130435
104 76.8862 0.0319244
105 130.647 0.0146858
106 112.399 0.0340645
107 98.7938 0.0318743
108 135.11 0.0247793
109 128.986 0.0834327
110 107.513 0.0756855
111 100.316 0.0097414
112 99.9834 0.000524259
113 124.947 0.052515
114 87.6541 7.90735e-05
115 120.098 0.111152
116 149.268 0.0419298
117 98.7755 0.019157
118 88.7249 0.0219182
119 90.6542 0.001651
120 110.12 0.122845
121 108.881 0.0478121
122 102.355 0.0278624
123 91.3588 0.0199416
124 102.611 0.00912114
125 82.723 0.01938
126 86.5498 0.0324505
127 115.267 0.0232355
128 100.65 0.00247416
129 90.6319 -1.31672e-05
130 174.179 0.0458959
131 124.767 0.0425248
132 175.705 0.0636814
133 93.1914 0.00211771
134 119.668 0.0427525
135 84.9117 0.0185304
136 78.3579 0.0256437
137 97.498 0.0592299
138 95.2041 0.0155264
139 107.564 0.0337527
140 110.002 0.00223672
141 100.024 0.0180298
142 102.534 0.101286
143 86.4051 0.0246399
144 82.7811 0.0195924
145 108.75 0.0283994
146 91.9114 0.00492488
147 176.31 0.112701
148 159.432 0.146949
149 96.7445 0.0199606
150 90.2888 0.00397647
151 204.697 0.0754938
152 108.642 0.068129
153 114.169 0.104894
154 107.398 0.00764126
155 128.701 0.0240657
156 91.6454 0.0149333
157 99.5391 0.0100614
158 137.537 0.0560638
159 89.5411 0.0101094
160 86.9536 0.0212036
161 106.876 0.0701776
162 92.2505 0.00221566
163 78.0459 0.0163005
164 144.115 0.0212109
165 73.7984 0.00426286
166 89.7251 0.00288323
167 114.121 0.0226983
168 93.1378 0.0104186
169 116.797 0.0943513
170 111.592 0.125245
171 80.3169 0.0214808
172 90.6616 0.00531257
173 144.747 0.101682
174 108.742 0.0265229
175 110.194 0.0592253
176 167.336 0.110656
177 104.531 0.209989
178 99.5798 0.0470841
179 101.419 0.0210705
180 94.7598 0.00417341
181 158.691 0.0651318
182 104.423 0.0612931
183 91.1934 0.0705234
184 85.1755 0.00771006
185 95.3935 0.00146687
186 126.919 0.0615404
187 92.8939 0.00649613
188 85.1863 0.0287389
189 131.538 0.0499381
190 138.306 0.0797245
191 107.462 0.0788728
192 72.6051 0.0175254
193 72.9109 0.0183583
194 112.299 0.0174563
195 80.586 0.0223626
196 110.124 0.0235406
197 148.155 0.0547823
198 99.3234 0.0280758
199 75.3219 0.0228804
200 87.4196 0.0253507
201 130.652 0.0355719
202 96.0854 0.0105728
203 143.291 0.0820922
204 114.987 0.0574469
205 96.1972 0.0289761
206 112.228 0.0345227
207 107.763 0.0286483
208 83.3961 0.0016432
209 133.835 0.0922938
210 76.3009 0.0113334
211 146.979 0.0407818
212 86.0979 0.0197861
213 101.371 0.00139604
214 149.489 0.0396826
215 201.324 0.0808624
216 118.382 0.106011
217 96.3835 0.0185599
218 95.1701 0.031304
219 113.714 0.114718
220 92.4402 0.00239989
221 146.918 0.0812331
222 95.542 0.024374
223 99.7683 0.0412915
224 155.859 0.0574243
225 102.405 0.0399211
226 205.927 0.0792983
227 84.4635 0.0178334
228 130.786 0.0573336
229 120.411 0.0232845
230 106.295 0.0102191
231 119.784 0.061894
232 196.551 0.113944
233 84.4856 0.00697749
234 84.5746 0.00219158
235 95.3067 0.0426845
236 113.293 0.0327295
237 79.7499 0.0121553
238 160.636 0.0420498
239 140.76 0.0640088
240 131.865 0.0457815
241 102.202 0.0120596
242 107.553 2.75667e-05
243 98.3667 0.0349699
244 163.485 0.158239
245 106.59 0.0230549
246 104.871 0.0476901
247 121.885 0.0993616
248 105.579 0.0819028
249 101.818 0.000339737
250 100.247 0.00552313
251 95.445 0.0282976
252 101.672 0.0933707
253 97.287 0.0247991
254 91.6074 0.0016437
255 107.285 0.0300069
256 104.192 0.00194642
257 125.941 0.0452155
258 102.2 0.0390812
259 133.773 0.152579
260 130.508 0.0634233
261 124.374 0.179678
262 85.8844 0.0247628
263 142.295 0.101243
264 113.483 0.0665905
265 118.044 0.00646753
266 138.881 0.105564
267 97.0539 0.00288532
268 143.849 0.0284506
269 95.2935 0.0377744
270 127.726 0.0714888
271 87.1105 0.00638774
272 145.664 0.0561012
273 119.152 0.108408
274 87.4238 0.0332058
275 105.64 0.0846874
276 169.418 0.061328
277 98.3638 0.0189587
278 126.195 0.0419767
279 108.472 0.0448064
280 88.3417 0.00904664
281 84.3855 0.00137397
282 135.19 0.0775532
283 94.5526 0.0074919
284 108.984 0.0351466
285 110.952 0.0644296
286 140.709 0.0639234
287 100.385 0.00253337
288 94.3778 0.0365653
289 117.225 0.0519397
290 115.69 0.0587704
291 107.106 0.0213942
292 106.572 0.061424
293 79.5434 0.00314252
294 111.381 0.0358672
295 97.5824 0.0985141
296 120.261 0.0507547
297 103.951 0.0202357
298 94.179 0.0203576
299 95.8377 0.0324692
300 138.663 0.0540116
301 136.888 0.107359
302 87.8108 0.0118337
303 109.499 0.0176348
304 136.14 0.0839908
305 89.6524 0.0446991
306 126.143 0.0510842
307 148.988 0.0599549
308 130.122 0.0978614
309 119.794 0.112168
310 226.271 0.0734665
311 148.677 0.132266
312 116.044 0.0695957
313 100.3 0.0515351
314 106.449 0.00337499
315 105.833 0.0901026
316 95.5834 0.0175072
317 131.738 0.0461646
318 105.72 0.0409938
319 122.208 0.0422211
320 138.145 0.0896188
321 110.972 0.0734739
322 92.4035 0.0118252
323 89.285 0.0303162
324 100.837 0.00092281
325 124.139 0.0244052
326 95.7507 0.00872762
327 98.8841 0.043243
328 100.899 0.00689152
329 104.621 0.0097581
330 95.8079 0.00502464
331 98.5793 0.0537938
332 99.8605 0.0100913
333 199.772 0.0803437
334 104.295 0.0254367
335 116.509 0.0558149
336 122.073 0.141286
337 106.862 0.010821
338 98.5414 0.00898199
339 85.082 0.0172744
340 88.458 0.0292276
341 91.6625 0.0361439
342 113.774 0.0148344
343 106.859 0.0463515
344 122.318 0.0588015
345 104.433 0.0536416
346 125.235 0.0521967
347 95.3417 0.0642555
348 112.462 0.160506
349 116.004 0.0217135
350 134.257 0.0590426
351 83.3447 0.0107765
352 114.323 0.011236
353 81.3463 0.0331363
354 117.802 0.0733133
355 104.834 -3.82324e-06
356 132.633 0.0694661
357 132.663 0.0841079
358 80.6354 0.0394459
359 99.0677 0.0113241
360 132.888 0.0393778
361 98.6773 0.0338044
362 109.182 0.141488
363 103.715 0.0560647
364 177.438 0.127938
365 103.69 0.0368299
366 131.543 0.108441
367 107.051 0.0143793
368 125.173 0.02516
369 128.449 0.0314118
370 124.426 0.0205166
371 85.6737 0.00408768
372 101.317 0.0278499
373 83.7744 0.00858646
374 108.878 0.026538
375 112.628 0.0485541
376 92.0321 0.0186942
377 161.416 0.0966702
378 146.33 0.0851947
379 86.3222 0.0208131
380 125.72 0.128527
381 137.885 0.0620884
382 112.119 0.053713
383 118.725 0.0445173
384 84.1178 0.0212357
385 144.571 0.0726176
386 86.6859 0.0247624
387 74.461 0.00522338
388 109.05 0.0258575
389 110.499 0.0162066
390 89.2891 0.0205123
391 73.86 0.0174321
392 85.7587 0.0193094
393 91.8644 0.0016741
394 96.5248 0.0112995
395 116.967 0.0287353
396 119.512 0.0358287
397 99.5335 0.0369498
398 122.341 0.0407211
399 86.7514 0.0141798
400 93.345 0.00275554
401 101.882 0.070294
402 118.553 0.00450631
403 94.5701 0.0204575
404 84.4928 0.118271
405 85.715 0.0100053
406 87.847 0.000343095
407 146.577 0.0121755
408 160.793 0.0849907
409 135.823 0.0723008
410 99.6409 0.0258755
411 123.457 0.0462674
412 106.451 0.131922
413 85.0119 0.00549684
414 97.9798 0.0224596
415 238.176 0.151571
416 111.642 0.0731427
417 130.417 0.104691
418 69.551 0.0338109
419 106.138 0.234078
420 128.001 0.0842904
421 85.6176 0.02178
422 87.6803 0.00377884
423 102.783 0.014006
424 129.205 0.0984906
425 76.3813 0.0113295
426 92.44 0.0592495
427 139.191 0.0749652
428 103.126 -9.17275e-05
429 81.4806 0.010331
430 88.2349 0.0226077
431 101.156 0.0215643
432 82.707 0.00680774
433 149.102 0.0971316
434 162.706 0.0683267
435 90.7022 0.0511573
436 102.634 0.0037591
437 83.1391 0.0196503
438 96.5015 0.00659939
439 144.282 0.0590294
440 116.239 0.0716407
441 111.496 0.0954841
442 130.956 0.0976295
443 111.524 0.0563546
444 100.815 0.0403502
445 134.525 0.0864226
446 81.544 0.00808527
447 131.916 0.100682
448 100.034 0.00137945
449 114.14 0.0681038
450 114.801 0.0937628
451 85.4612 0.0207079
452 98.6338 0.00456487
453 148.545 0.0627698
454 120.502 0.0762772
455 117.744 0.050175
456 73.5546 0.0154419
457 144.75 0.132117
458 103.779 0.0112368
459 118.167 0.0419734
460 92.461 0.00534174
461 87.931 0.000442641
462 90.6839 0.00761111
463 104.38 0.0163058
464 122.233 0.0118606
465 100.164 0.00211142
466 105.789 0.0168844
467 97.1193 0.0188048
468 112.767 0.00734192
469 95.8631 0.0099071
470 129.837 0.0620461
471 176.163 0.139913
472 95.4131 0.0361373
473 94.0954 0.01903
474 97.1191 0.00506186
475 96.7818 0.011763
476 119.706 0.0398824
477 99.3128 0.0778959
478 122.559 0.0324825
479 121.217 0.186593
480 105.649 0.0200521
481 162.061 0.143002
482 102.754 0.132296
483 113.253 0.0460339
484 91.2897 0.0286727
485 84.8537 0.0105161
486 116.303 0.0314238
487 94.7459 0.00608453
488 98.7059 0.000493707
489 118.848 0.118945
490 142.462 0.0328731
491 129.245 0.132626
492 152.218 0.11914
493 92.6398 0.0191445
494 99.4645 7.72708e-05
495 139.639 0.0535154
496 121.48 0.0974208
497 83.2226 0.00533527
498 94.9893 0.0142309
499 97.6076 0.00295836
500 143.02 0.119925
501 107.792 0.0832305
502 118.399 0.124573
503 83.4405 0.0161277
504 173.26 0.073532
505 163.711 0.100143
506 105.503 0.0297411
507 94.7716 0.00453594
508 105.975 0.0245726
509 120.039 0.0676621
510 123.639 0.0338855
511 114.407 0.0686338
512 112.802 0.00897619
513 104.916 0.0152155
514 118.997 0.0592161
515 106.9 0.0385228
516 122.807 0.0357723
517 135.147 0.0387737
518 164.24 0.109035
519 102.04 0.00707693
520 85.2016 0.00919417
521 99.4274 0.0342547
522 101.677 0.00239935
523 133.011 0.121701
524 160.367 0.0637701
525 140.377 0.0635236
526 90.3023 0.02045
527 93.904 0.00260605
528 51.4114 0.0120951
529 100.617 0.0788218
530 116.01 0.0526613
531 98.9863 0.00400629
532 106.872 0.00941486
533 143.12 0.030927
534 104.362 0.0229272
535 136.49 0.0625726
536 109.665 0.0290098
537 80.2615 0.00603142
