175 1.71493 2.40817 1.75804 2.46937
176 1.75344 2.45899 1.67122 2.34426
177 1.66634 2.33354 1.7199 2.4093
178 1.71581 2.39968 1.73874 2.43243
179 1.73617 2.42495 1.73273 2.42079
180 1.73185 2.4157 1.65118 2.30381
181 1.65005 2.2984 1.75954 2.45174
182 1.75653 2.44369 1.8359 2.55478
183 1.83287 2.54669 1.75923 2.44488
184 1.75647 2.4372 1.63936 2.27531
185 1.63422 2.2644 1.60656 2.22689
186 1.60278 2.2179 1.63479 2.26308
187 1.63226 2.25583 1.64394 2.27282
188 1.64296 2.26772 1.61045 2.22365
189 1.61075 2.22034 1.56777 2.16196
190 1.56906 2.16004 1.60495 2.21041
191 1.60736 2.21003 1.6219 2.23092
192 1.62581 2.2326 1.57671 2.16603
193 1.58146 2.16888 1.55425 2.13248
194 1.5603 2.13714 1.61988 2.21975
195 1.62636 2.22495 1.60295 2.19381
196 1.61085 2.20098 1.57813 2.15715
197 1.58728 2.16604 1.61 2.19799
198 1.62056 2.20878 1.50384 2.05053
199 1.5116 2.05755 1.4328 1.95126
200 1.43992 1.95747 1.41432 1.92375
201 1.42263 1.93158 1.41665 1.92457
202 1.42636 1.9343 1.47151 1.99668
203 1.48194 2.00734 1.59409 2.16039
204 1.60196 2.16749 1.46497 1.98301
205 1.4682 1.98392 1.37992 1.86565
206 1.38182 1.86483 1.44856 1.95611
207 1.45025 1.95495 1.35936 1.83348
208 1.35949 1.83029 1.31466 1.77109
209 1.31535 1.76872 1.35791 1.82721
210 1.35921 1.82562 1.27196 1.70954
211 1.27166 1.70588 1.25962 1.69097
212 1.2605 1.68892 1.3169 1.76582
213 1.31778 1.76372 1.32441 1.77383
214 1.32656 1.77343 1.3262 1.77417
215 1.32964 1.77551 1.27214 1.69989
216 1.27559 1.70131 1.31586 1.7563
217 1.31994 1.75852 1.28341 1.71104
218 1.28827 1.71432 1.22964 1.63749
219 1.23439 1.64068 1.15679 1.53873
220 1.1602 1.54023 1.19153 1.58316
221 1.19566 1.58557 1.19211 1.58214
222 1.1974 1.58611 1.14386 1.51642
223 1.1491 1.52036 1.07885 1.42863
224 1.08297 1.43119 1.04579 1.38332
225 1.05032 1.38646 1.07695 1.42297
226 1.08218 1.42699 1.08763 1.43551
227 1.09392 1.44091 1.11729 1.47303
228 1.12441 1.4795 1.13858 1.49946
229 1.14672 1.50726 1.13061 1.48734
230 1.13978 1.4965 1.22016 1.60342
231 1.22778 1.61043 1.36912 1.79723
232 1.37039 1.79576 1.32961 1.74349
233 1.3316 1.74301 1.34283 1.75894
234 1.34607 1.76009 1.44018 1.88445
235 1.44159 1.88313 1.42648 1.86454
236 1.42921 1.86497 1.37509 1.79548
237 1.37817 1.7964 1.36788 1.78419
238 1.37227 1.78683 1.42591 1.85793
239 1.43061 1.86094 1.39693 1.81827
240 1.40264 1.82261 1.41122 1.83495
241 1.41827 1.84104 1.35343 1.758
242 1.36036 1.76397 1.33079 1.72681
243 1.33873 1.73411 1.29802 1.68256
244 1.30665 1.69079 1.36566 1.76843
245 1.37431 1.77661 1.4314 1.85166
246 1.44025 1.86005 1.39338 1.80066
247 1.40289 1.80992 1.46799 1.89515
248 1.47742 1.90426 1.43878 1.85558
249 1.44917 1.86594 1.4798 1.90657
250 1.49132 1.91835 1.43613 1.84846
251 1.4481 1.86084 1.47479 1.89634
252 1.48798 1.91025 1.5528 1.99466
253 1.56612 2.00868 1.46863 1.88468
254 1.48037 1.89672 1.55632 1.99525
255 1.56766 2.00672 1.71847 2.20098
256 1.72456 2.20561 1.69773 2.1723
257 1.7053 2.17883 1.65668 2.11772
258 1.66522 2.12551 1.57877 2.01618
259 1.58663 2.02316 1.45909 1.86155
260 1.4631 1.8637 1.47302 1.87752
261 1.47843 1.88144 1.51576 1.93015
262 1.52215 1.9353 1.58892 2.02138
263 1.59538 2.02657 1.57429 2.00087
264 1.58218 2.00788 1.53753 1.95231
265 1.54634 1.96052 1.50217 1.90561
266 1.51186 1.91497 1.44949 1.83707
267 1.45937 1.84669 1.59247 2.0164
268 1.59807 2.0205 1.5874 2.00811
269 1.59454 2.01416 1.49785 1.89308
270 1.5035 1.89732 1.45296 1.83466
271 1.45922 1.8397 1.49056 1.8804
272 1.49792 1.8868 1.48112 1.86679
273 1.48987 1.87495 1.53611 1.93433
274 1.54563 1.94342 1.52333 1.91651
275 1.53422 1.92732 1.6182 2.03402
276 1.62841 2.04391 1.58393 1.98916
277 1.59514 2.00032 1.62451 2.03829
278 1.63704 2.05108 1.60291 2.0094
279 1.61672 2.0238 1.66943 2.09093
280 1.68404 2.10628 1.67634 2.09772
281 1.69263 2.11517 1.64065 2.05126
282 1.65786 2.06986 1.53699 1.91996
283 1.55127 1.93497 1.45022 1.80999
284 1.46264 1.82273 1.43933 1.79483
285 1.45303 1.80918 1.52751 1.90314
286 1.54084 1.91696 1.60026 1.99206
287 1.61404 2.00637 1.67367 2.08165
288 1.68801 2.0966 1.69727 2.1092
289 1.71329 2.12621 1.69152 2.10026
290 1.70914 2.11926 1.68135 2.08586
291 1.7005 2.10676 1.58218 1.96116
292 1.59878 1.97895 1.58322 1.9608
293 1.60139 1.98052 1.58832 1.96546
294 1.6081 1.98716 1.66977 2.06453
295 1.69008 2.08682 1.70112 2.10153
296 1.72316 2.12593 1.74184 2.15005
297 1.76561 2.17654 1.76802 2.18057
298 1.79367 2.20934 1.7865 2.20155
299 1.81407 2.23266 1.7866 2.19986
300 1.81593 2.23313 1.69936 2.09073
301 1.72679 2.12169 1.64087 2.01713
302 1.66799 2.04772 1.61467 1.98331
303 1.64277 2.0151 1.58145 1.94094
304 1.61022 1.97356 1.53493 1.88234
305 1.56372 1.91498 1.51287 1.85379
306 1.5426 1.88759 1.47615 1.80736
307 1.50621 1.84156 1.35095 1.65275
308 1.37417 1.67867 1.39262 1.70238
309 1.41725 1.72999 1.40697 1.71857
310 1.43317 1.74806 1.44838 1.76776
311 1.47613 1.7991 1.47396 1.79758
312 1.50342 1.83095 1.50447 1.83335
313 1.53568 1.86882 1.41826 1.72696
314 1.44656 1.75892 1.42915 1.73887
315 1.45903 1.77273 1.40459 1.70768
316 1.43516 1.74238 1.29349 1.5714
317 1.3183 1.59917 1.31865 1.60074
318 1.34498 1.63032 1.31541 1.5956
319 1.34299 1.62667 1.36073 1.64932
320 1.38978 1.68213 1.40726 1.70443
321 1.43786 1.73906 1.39068 1.68309
322 1.42222 1.71885 1.41754 1.71431
323 1.45082 1.75213 1.53196 1.8513
324 1.56485 1.88854 1.50357 1.81565
325 1.5371 1.85366 1.55527 1.87668
326 1.59056 1.91676 1.64123 1.97895
327 1.67768 2.02034 1.55947 1.87899
328 1.59358 1.9176 1.48139 1.78361
329 1.51329 1.81958 1.48844 1.7908
330 1.52195 1.82867 1.46402 1.76014
331 1.49825 1.79889 1.59758 1.91933
332 1.63052 1.9564 1.57085 1.88585
333 1.60459 1.92388 1.50493 1.80542
334 1.53737 1.84192 1.61622 1.93755
335 1.64854 1.97381 1.66747 1.99757
336 1.70162 2.03596 1.54228 1.84628
337 1.57047 1.8776 1.50783 1.80377
338 1.53652 1.8357 1.50959 1.80461
339 1.53981 1.83834 1.44228 1.72294
340 1.47107 1.75501 1.50722 1.79926
341 1.5373 1.8328 1.54087 1.83816
342 1.57274 1.87379 1.44643 1.72431
343 1.4748 1.75581 1.2958 1.54367
344 1.31405 1.56323 1.23119 1.4657
345 1.24812 1.48373 1.20377 1.43207
346 1.22122 1.45075 1.21133 1.44009
347 1.23006 1.46026 1.24661 1.48103
348 1.26658 1.50263 1.15166 1.3673
349 1.16746 1.38404 1.11015 1.31713
350 1.12574 1.33366 1.14027 1.35196
351 1.15697 1.36977 1.2427 1.47242
352 1.25763 1.48802 1.24947 1.47946
353 1.26568 1.49657 1.33257 1.57682
354 1.34842 1.59342 1.40962 1.66689
355 1.42552 1.68349 1.36283 1.6105
356 1.37879 1.62721 1.31944 1.5582
357 1.33552 1.57508 1.26523 1.49322
358 1.2808 1.50952 1.33725 1.57719
359 1.35295 1.59358 1.37615 1.62202
360 1.39306 1.63981 1.31581 1.5499
361 1.33195 1.56683 1.26278 1.48648
362 1.27846 1.5029 1.34971 1.5878
363 1.36482 1.60347 1.29073 1.51745
364 1.30517 1.53238 1.4277 1.67742
365 1.43808 1.68745 1.38344 1.62439
366 1.39419 1.6349 1.51974 1.78331
367 1.52656 1.78909 1.52695 1.79065
368 1.53527 1.79819 1.5305 1.79369
369 1.54033 1.803 1.50608 1.76397
370 1.51705 1.77464 1.5862 1.85667
371 1.59716 1.86727 1.64467 1.92392
372 1.65654 1.93554 1.60942 1.88153
373 1.62226 1.8943 1.58288 1.84936
374 1.59686 1.86349 1.65761 1.9355
375 1.67209 1.95015 1.71167 1.99741
376 1.72738 2.01346 1.7244 2.01105
377 1.74186 2.02913 1.63504 1.90569
378 1.65087 1.92192 1.63614 1.90583
379 1.65359 1.92394 1.63375 1.90191
380 1.65279 1.92186 1.68161 1.95646
381 1.70212 1.97809 1.76974 2.05777
382 1.79072 2.07989 1.67816 1.95013
383 1.69731 1.97018 1.74653 2.02839
384 1.76674 2.04962 1.67087 1.93939
385 1.69023 1.95967 1.57388 1.82574
386 1.5908 1.84324 1.57388 1.82468
387 1.59235 1.84398 1.54474 1.78987
388 1.56414 1.81025 1.66573 1.92894
389 1.68361 1.94749 1.61845 1.87312
390 1.63678 1.8922 1.54911 1.79184
391 1.5667 1.81011 1.55498 1.79761
392 1.57416 1.8177 1.58114 1.82681
393 1.60195 1.84877 1.68522 1.94596
394 1.70564 1.96739 1.58545 1.82973
395 1.60321 1.84815 1.57202 1.81321
396 1.59113 1.83319 1.5696 1.80941
397 1.59023 1.83114 1.58818 1.82981
398 1.6105 1.85346 1.5345 1.76698
399 1.55669 1.79051 1.65872 1.90898
400 1.67939 1.93066 1.61423 1.85675
401 1.63536 1.87899 1.55752 1.79054
402 1.57847 1.8126 1.53224 1.76052
403 1.55418 1.78373 1.56123 1.79285
404 1.58482 1.81793 1.54158 1.76933
405 1.5663 1.7957 1.48844 1.70742
406 1.51288 1.7335 1.54246 1.76844
407 1.56828 1.79606 1.50317 1.72247
408 1.52935 1.75052 1.30625 1.49602
409 1.31609 1.50549 1.40312 1.60612
410 1.41153 1.61387 1.43049 1.63658
411 1.44017 1.64577 1.42912 1.63415
412 1.44019 1.64494 1.54821 1.7694
413 1.55687 1.77735 1.45594 1.66308
414 1.46272 1.66894 1.52853 1.74508
415 1.53531 1.75091 1.71828 1.96071
416 1.71647 1.9566 1.66611 1.9002
417 1.66523 1.89718 1.63839 1.86762
418 1.63891 1.86623 1.55983 1.77716
419 1.55997 1.7754 1.51917 1.72995
420 1.52029 1.72934 1.55145 1.76581
421 1.55374 1.76651 1.63642 1.86158
422 1.6381 1.86153 1.60011 1.81935
423 1.60294 1.82064 1.53436 1.74372
424 1.53724 1.74512 1.49192 1.69465
425 1.49563 1.69701 1.57307 1.78593
426 1.5763 1.7877 1.64686 1.86878
427 1.6501 1.87052 1.61613 1.833
428 1.62062 1.83619 1.69496 1.92146
429 1.69938 1.92452 1.66656 1.88834
430 1.67232 1.89294 1.61844 1.83292
431 1.62495 1.83841 1.59524 1.80577
432 1.60308 1.81277 1.6094 1.82092
433 1.61881 1.82968 1.59275 1.8012
434 1.60355 1.81156 1.62644 1.83843
435 1.63868 1.85039 1.72245 1.94601
436 1.73426 1.95743 1.7338 1.9579
437 1.74734 1.97127 1.70085 1.91979
438 1.71552 1.93444 1.68587 1.90197
439 1.70201 1.91829 1.65281 1.86379
440 1.66996 1.88128 1.80592 2.0355
441 1.81954 2.04891 1.84885 2.08291
442 1.86407 2.09809 1.81902 2.04835
443 1.83556 2.06504 1.80847 2.03552
444 1.82667 2.05408 1.80502 2.0307
445 1.82496 2.05121 1.87546 2.10898
446 1.89661 2.13081 1.74613 1.96264
447 1.76294 1.97966 1.70548 1.91608
448 1.72313 1.93406 1.6346 1.83562
449 1.65168 1.85298 1.55033 1.74019
450 1.56586 1.75587 1.55843 1.74849
451 1.57554 1.76594 1.4694 1.64786
452 1.4844 1.66299 1.48344 1.66286
453 1.49996 1.67969 1.44322 1.61706
454 1.4602 1.63442 1.36985 1.53417
455 1.38543 1.55001 1.34421 1.50479
456 1.36061 1.52156 1.30888 1.46459
457 1.32569 1.48184 1.34858 1.50836
458 1.3666 1.52693 1.2134 1.35656
459 1.22358 1.36647 1.17238 1.31013
460 1.18269 1.32021 1.08707 1.21427
461 1.09449 1.22118 1.09278 1.22012
462 1.1013 1.22825 1.06104 1.18417
463 1.0699 1.19272 1.00591 1.12216
464 1.01386 1.12974 1.04745 1.168
465 1.05587 1.17607 0.982775 1.09542
466 0.989612 1.10177 1.00544 1.1202
467 1.01313 1.1275 0.908 1.01122
468 0.910852 1.0132 0.934578 1.04038
469 0.938018 1.04299 0.942131 1.04835
470 0.946482 1.05197 0.902981 1.00437
471 0.907234 1.00791 0.98541 1.09559
472 0.98737 1.09653 1.01895 1.13241
473 1.02138 1.13384 0.979589 1.08822
474 0.982138 1.08982 1.04903 1.16489
475 1.05036 1.16508 1.03047 1.14381
476 1.03264 1.14495 1.01092 1.12165
477 1.01386 1.12367 1.0318 1.14436
478 1.03558 1.14729 1.00247 1.11137
479 1.00672 1.11485 0.998125 1.10611
480 1.00333 1.11065 0.982656 1.08853
481 0.988637 1.09395 0.917341 1.01577
482 0.921602 1.01934 0.902366 0.998794
483 0.907331 1.00315 0.864138 0.956102
484 0.868939 0.960311 0.866234 0.958042
485 0.871891 0.963197 0.846253 0.935576
486 0.852394 0.941283 0.852215 0.941797
487 0.859208 0.948443 0.834302 0.921642
488 0.841794 0.928853 0.83711 0.924385
489 0.845443 0.932522 0.896893 0.990017
490 0.904586 0.997399 0.904147 0.997639
491 0.912754 1.00602 0.852882 0.940712
492 0.860366 0.9479 0.8711 0.960438
493 0.879389 0.968499 0.859978 0.947814
494 0.868945 0.956631 0.797004 0.878075
495 0.803712 0.884455 0.784185 0.863625
496 0.791463 0.870644 0.8051 0.886324
497 0.813066 0.894084 0.809177 0.890479
498 0.817966 0.89914 0.824849 0.907386
499 0.834454 0.916931 0.801402 0.881264
500 0.811203 0.891044 0.853781 0.938515
501 0.863353 0.948 0.899393 0.988289
502 0.909128 0.997916 0.877417 0.963785
503 0.887524 0.973838 0.959393 1.05344
504 0.967661 1.06142 0.970262 1.06499
505 0.979505 1.07402 0.970782 1.06517
506 0.980985 1.07526 1.04652 1.14785
507 1.05563 1.15669 1.04635 1.14726
508 1.0565 1.15723 0.992294 1.0876
509 1.00148 1.09656 0.970563 1.0634
510 0.980283 1.07295 0.894033 0.9792
511 0.900725 0.985496 0.914351 1.0011
