0.00195312 0.00195312 0.0159823 0.0223373 0.00962731 0.0213002 0.0106645 0.202187 0.285501 0.118874 0.271904 0.132471 3.9093
0.00390625 0.00390625 0.0308225 0.0416387 0.0200064 0.0398735 0.0217716 0.352835 0.521755 0.183915 0.494187 0.211483 3.10293
0.0078125 0.0078125 0.0694866 0.100546 0.0384275 0.0954768 0.0434964 0.475664 0.683251 0.268077 0.649372 0.301956 1.19096
0.015625 0.015625 0.118502 0.179567 0.0574376 0.169601 0.0674034 0.59156 0.840522 0.342598 0.799891 0.383229 0.792744
